Title,Address,Phone,Mobile,Email,Website,LinkeIn,URL
Sparkasse Düren,"Ecke Schenkel-/Zehnthofstr., 52349 Düren, Deutschland",,,,http://www.sparkasse-dueren.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/sparkasse-dueren/?elb=847.1100.3062.1.111&uls=2
SIOR - Society of Industrial and Office Realtors,"1307 New York Ave NW, Suite 703, Washington, DC 20005-4866, USA",+1 202 4498200,+41 78 6653081,membership@sioreurope.com,http://www.sior.com,https://www.linkedin.com/company/sior/,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/sior-society-of-industrial-and-office-realtors/?elb=847.1100.6629.1.111&uls=2
Sparkasse Dortmund,"Freistuhl 2, 44137 Dortmund, Deutschland",,,,http://www.sparkasse-dortmund.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/sparkasse-dortmund/?elb=847.1100.3063.1.111&uls=2
Sparkasse Essen,"III. Hagen 43, 45127 Essen, Deutschland",+49 201 103-01,,service@sparkasse-essen.de,http://www.sparkasse-essen.de,https://de.linkedin.com/company/sparkasseessen,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/sparkasse-essen/?elb=847.1100.2455.1.111&uls=2
Stadt- und Kreissparkasse Erlangen Höchstadt Herzogenaurach,"Hugenottenplatz 5, 91054 Erlangen, Deutschland",+49 9131 824-0,,gerhard.fleischmann@sparkasse-erlangen.de,https://www.sparkasse-erlangen.de,https://www.linkedin.com/company/stadt-und-kreissparkasse-erlangen-höchstadt-herzogenaurach,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/stadt-und-kreissparkasse-erlangen-hoechstadt-herzogenaurach/?elb=847.1100.7452.1.111&uls=2
Stadt- und Kreis-Sparkasse Darmstadt,"Rheinstr. 10-12, 64283 Darmstadt, Deutschland",+49 6151 2816-0,,info@sparkasse-darmstadt.de,https://www.sparkasse-darmstadt.de,https://de.linkedin.com/company/sparkasse-darmstadt,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/stadt-und-kreis-sparkasse-darmstadt/?elb=847.1100.5500.1.111&uls=2
Sparkasse Duisburg,"Königstr. 23-25, 47051 Duisburg, Deutschland",+49 203 2815-0,,info@sparkasse-duisburg.de,https://www.sparkasse-duisburg.de,https://de.linkedin.com/company/sparkasse-duisburg,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/sparkasse-duisburg/?elb=847.1100.3077.1.111&uls=2
Sparkasse Dieburg,"St.-Péray-Straße 2-4, 64823 Groß-Umstadt, Deutschland",+49 6078 700,,post@sparkasse-dieburg.de,https://www.sparkasse-dieburg.de,https://de.linkedin.com/company/sparkasse-dieburg,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/sparkasse-dieburg/?elb=847.1100.7905.1.111&uls=2
Sparkasse Gera-Greiz,"Schloßstraße 11, 07545 Gera, Deutschland",+49 365 8220-0,,info@spk-gera-greiz.de,http://www.sparkasse-gera-greiz.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/sparkasse-gera-greiz/?elb=847.1100.7168.1.111&uls=2
Sparkasse Gießen,"Johannesstr. 3, 35390 Gießen, Deutschland",+49 641 70470422,,info@sparkasse-giessen.de,http://www.sparkasse-giessen.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/sparkasse-giessen/?elb=847.1100.2809.1.111&uls=2
Die Sparkasse Bremen,"Universitätsallee 14, 28359 Bremen, Deutschland",+49 421 179-2212,,evelin.gellert@sparkasse-bremen.de,http://www.sparkasse-bremen.de/fk-immo,http://de.linkedin.com/company/die-sparkasse-bremen-ag,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/die-sparkasse-bremen/?elb=847.1100.3341.1.111&uls=2
Sparkasse Celle-Gifhorn-Wolfsburg,"Nordhoffstraße 1, 38518 Gifhorn, Deutschland",+49 5371 81499999,,info@sparkasse-cgw.de,http://www.sparkasse-cgw.de,https://de.linkedin.com/company/sparkasse-cgw,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/sparkasse-celle-gifhorn-wolfsburg/?elb=847.1100.4830.1.111&uls=2
Sparkasse Bochum,"Dr.-Ruer-Platz 5, 44787 Bochum, Deutschland",+49 234 611-0,,info@sparkasse-bochum.de,http://www.sparkasse-bochum.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/sparkasse-bochum/?elb=847.1100.4860.1.111&uls=2
Sparkasse Bielefeld,"Schweriner Straße 5, 33605 Bielefeld, Deutschland",+49 521 294-2287,+49 171 3087475,jens.sommer@sparkasse-bielefeld.de,http://www.sparkasse-bielefeld.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/sparkasse-bielefeld/?elb=847.1100.2651.1.111&uls=2
Sparda Immobilien GmbH,"Beim Strohhause 27, 20097 Hamburg, Deutschland",+49 40 357401-0,,info@spardaimmobilien.de,http://www.spardaimmobilien.de/,https://www.linkedin.com/company/sparda-immobilien-gmbh/?viewAsMember=true,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/sparda-immobilien-gmbh/?elb=847.1100.7077.1.111&uls=2
Sparkassen Immobilien GmbH Aachen,"Monnetstraße 24, 52146 Würselen, Deutschland",,,,http://www.s-immo-aachen.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/sparkassen-immobilien-gmbh-aachen/?elb=847.1100.2073.1.111&uls=2
Sparkasse Göttingen,"Groner Landstr. 2, 37072 Göttingen, Deutschland",,,,https://www.sparkasse-goettingen.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/sparkasse-goettingen/?elb=847.1100.6692.1.111&uls=2
Sparkassen Immobilien GmbH der Sparkasse Münsterland Ost,"Rothenburg 5, 48143 Münster, Deutschland",+49 251 59831730,,info@spk-immo.de,https://www.spk-immo.de,https://de.linkedin.com/company/spk-immo/,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/sparkassen-immobilien-gmbh-der-sparkasse-muensterland-ost/?elb=847.1100.4103.1.111&uls=2
Sparkasse Marburg-Biedenkopf,"Universitätsstr. 10, 35037 Marburg, Deutschland",+49 6421 206-4444,,sparkasse@skmb.de,https://www.skmb.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/sparkasse-marburg-biedenkopf/?elb=847.1100.7837.1.111&uls=2
Sparkasse Immobilien Bremen GmbH,"An der Reeperbahn 2, 28217 Bremen, Deutschland",,,,https://www.spk-immobilien.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/sparkasse-immobilien-bremen-gmbh/?elb=847.1100.7463.1.111&uls=2
Sparkasse Neuss,"Oberstr. 110-124, 41460 Neuss, Deutschland",+49 2131 97-1012,,,https://www.sparkasse-neuss.de,https://de.linkedin.com/company/sparkasseneuss,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/sparkasse-neuss/?elb=847.1100.3774.1.111&uls=2
Sparkasse Leipzig,"Humboldtstraße 25, 04105 Leipzig, Deutschland",+49 341 986-2421,+49 1511 1305030,joerg.milker@sparkasse-leipzig.de,http://www.sparkasse-leipzig.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/sparkasse-leipzig/?elb=847.1100.3469.1.111&uls=2
Sparkasse Lüneburg,"An der Münze 4-6, 21335 Lüneburg, Deutschland",+49 4131 288-0,,info@sparkasse-lueneburg.de,http://www.sparkasse-lueneburg.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/sparkasse-lueneburg/?elb=847.1100.3753.1.111&uls=2
Sparkasse Nürnberg,"Lorenzer Platz 12, 90402 Nürnberg, Deutschland",+49 911 230-4562,,info@sparkasse-nuernberg.de,"https://www.sparkasse-nuernberg.de,https://s-magazin.de",https://de.linkedin.com/company/sparkasse-nürnberg,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/sparkasse-nuernberg/?elb=847.1100.2422.1.111&uls=2
Kreissparkasse Herzogtum Lauenburg,"Grambeker Weg 147, 23879 Mölln, Deutschland",,,,https://www.ksk-ratzeburg.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/kreissparkasse-herzogtum-lauenburg/?elb=847.1100.6118.1.111&uls=2
Sparkasse Holstein,"Hagenstr. 19, 23843 Bad Odelsloe, Deutschland",,,,http://www.sparkasse-holstein.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/sparkasse-holstein/?elb=847.1100.4075.1.111&uls=2
Sparkasse KölnBonn,"Hahnenstraße 57, 50667 Köln, Deutschland",+49 221 22652190,,info@sparkasse-koelnbonn.de,https://www.sparkasse-koelnbonn.de/de/home.html,https://de.linkedin.com/company/sparkasse-koelnbonn,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/sparkasse-koelnbonn/?elb=847.1100.4198.1.111&uls=2
Sparkasse Leverkusen,"Friedrich-Ebert-Straße 39, 51373 Leverkusen, Deutschland",+49 214 355-0,,info@sparkasse-lev.de,http://www.sparkasse-lev.de,https://de.linkedin.com/company/sparkasse-leverkusen,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/sparkasse-leverkusen/?elb=847.1100.4819.1.111&uls=2
Sparkasse Hannover,"Raschplatz 4, 30161 Hannover, Deutschland",,,,http://www.sparkasse-hannover.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/sparkasse-hannover/?elb=847.1100.2156.1.111&uls=2
Sparkasse Gütersloh-Rietberg-Versmold,"Konrad-Adenauer-Platz 1, 33330 Gütersloh, Deutschland",+49 5241 101-8516,,info@spk-grv.de,http://www.spk-grv.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/sparkasse-guetersloh-rietberg-versmold/?elb=847.1100.2790.1.111&uls=2
Sparkasse Pforzheim-Calw,"Poststraße 3, 75172 Pforzheim, Deutschland",,,,http://www.sparkasse-pforzheim-calw.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/sparkasse-pforzheim-calw/?elb=847.1100.1959.1.111&uls=2
Sparkasse Rhein-Nahe,"Kornmarkt 5, 55543 Bad Kreuznach, Deutschland",,,,http://www.sparkasse.net,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/sparkasse-rhein-nahe/?elb=847.1100.4834.1.111&uls=2
"Rostocker Gesellschaft für Stadterneuerung, Stadtentwicklung und Wohnungsbau mbH","Am Vögenteich 26, 18055 Rostock, Deutschland",,,,https://www.rgs-rostock.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/rostocker-gesellschaft-fuer-stadterneuerung-stadtentwicklung-und-wohnungsbau-mbh/?elb=847.1100.7455.1.111&uls=2
Stadt Dortmund - Sondervermögen Verpachtung Technologiezentrum Dortmund,"Grüne Straße 2-8, 44147 Dortmund, Deutschland",,,,http://www.wirtschaftsfoerderung-dortmund.de/kontakt/sondervermoegen-technologiezentrum,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/stadt-dortmund-sondervermoegen-verpachtung-technologiezentrum-dortmund/?elb=847.1100.6984.1.111&uls=2
STADTBAU GmbH PFORZHEIM,"Schlossberg 20, 75175 Pforzheim, Deutschland",,,,https://www.stadtbau-pforzheim.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/stadtbau-gmbh-pforzheim/?elb=847.1100.7217.1.111&uls=2
SPIE Efficient Facilities GmbH,"Balcke-Dürr-Allee 7, 40882 Ratingen, Deutschland",,,,https://www.spie.de/leistungen,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/spie-efficient-facilities-gmbh/?elb=847.1100.7793.1.111&uls=2
Sparkasse Paderborn-Detmold-Höxter S Immobilien GmbH,"Paulinenstr. 34, 32756 Detmold, Deutschland",+49 5251 292-2955,,info@s-immobilien-gmbh.de,http://www.s-immobilien-gmbh.de,https://de.linkedin.com/company/s-immobilien-pdh,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/sparkasse-paderborn-detmold-hoexter-s-immobilien-gmbh/?elb=847.1100.6366.1.111&uls=2
Stadt Leverkusen Fachbereich Stadtplanung,"Hauptstraße 101 (Elberfelder Haus), 51373 Leverkusen, Deutschland",+49 214 4066100,,61@stadt.leverkusen.de,http://www.leverkusen.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/stadt-leverkusen-fachbereich-stadtplanung/?elb=847.1100.5888.1.111&uls=2
Sprengnetter GmbH,"Sprengnetter-Campus 1, 53474 Bad Neuenahr, Deutschland",+49 2641 827-3000,+49 170 3025802,info@sprengnetter.de,https://www.sprengnetter.de,https://www.linkedin.com/company/sprengnetter/mycompany/,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/sprengnetter-gmbh/?elb=847.1100.7831.1.111&uls=2
Sparkasse UnnaKamen,"Bahnhofstr. 37, 59423 Unna, Deutschland",+49 2303 1040,,,https://www.sparkasse-unnakamen.de,https://www.linkedin.com/company/sparkasse-unnakamen/,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/sparkasse-unnakamen/?elb=847.1100.7565.1.111&uls=2
ST 77 Holding GmbH,"Kronengasse 5, 89073 Ulm, Deutschland",+49 731 280654-77,,info@st77.de,https://www.ST77.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/st-77-holding-gmbh/?elb=847.1100.7479.1.111&uls=2
Sparkasse Oberhessen,"Kasiserstraße 155, 61169 Friedberg, Deutschland",+49 6031 86-9444,,info@sparkasse-oberhessen.de,https://www.sparkasse-oberhessen.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/sparkasse-oberhessen/?elb=847.1100.7816.1.111&uls=2
Sparkasse Zu Lübeck AG,"Breite Straße 18-28, 23552 Lübeck, Deutschland",,,,http://www.sparkasse-luebeck.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/sparkasse-zu-luebeck-ag/?elb=847.1100.7839.1.111&uls=2
Steingut Projekt GmbH & Co. KG,"Charlotte-Wolff-Allee 9 A, 28717 Bremen, Deutschland",,,,https://www.procon-gruppe.com,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/steingut-projekt-gmbh-und-co-kg/?elb=847.1100.7902.1.111&uls=2
State Investment and Development Company,"Na Poříčí 1046/24, 110 00 Praha 1, Tschechien",,,,http://www.sirsdevelopment.cz,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/state-investment-and-development-company/?elb=847.1100.7992.1.111&uls=2
startkLahr | IGZ Raum Lahr GmbH,"Europastr. 1, 77933 Lahr, Deutschland",,,,http://www.startklahr.biz,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/startklahr--igz-raum-lahr-gmbh/?elb=847.1100.2338.1.111&uls=2
Stadt Mannheim Fachbereich für Wirtschafts- und Strukturförderung,"Rathaus E 5, 68159 Mannheim, Deutschland",+49 621 293-3351,,wirtschaftsfoerderung@mannheim.de,https://www.mannheim.de/de/wirtschaft-entwickeln,https://www.linkedin.com/company/stadt-mannheim-wirtschaftsf%C3%B6rderung-mannheim-department-of-economic-development/,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/stadt-mannheim-fachbereich-fuer-wirtschafts-und-strukturfoerderung/?elb=847.1100.4502.1.111&uls=2
Staycity Group,"Zimmerstrasse 91, 10117 Berlin, Deutschland",,,,http://www.staycity.com,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/staycity-group/?elb=847.1100.6890.1.111&uls=2
Stadt Gelsenkirchen Wirtschaftsförderung,"Munscheidstraße 14 Wissenschaftspark Gelsenkirchen, 45886 Gelsenkirchen, Deutschland",+49 209 169-4726,+49 1578 0506319,uta.willim@gelsenkirchen.de,http://www.gelsenkirchen.de,https://www.linkedin.com/company/wirtschaftsfoerderung-gelsenkirchen/,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/stadt-gelsenkirchen-wirtschaftsfoerderung/?elb=847.1100.2146.1.111&uls=2
Sparkasse Vest Recklinghausen,"Herzogswall 5, 45657 Recklinghausen, Deutschland",+49 2361 205-1364,,ulrich.mencke@sparkasse-re.de,http://www.sparkasse-re.de,https://de.linkedin.com/company/sparkasse-vest-recklinghausen,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/sparkasse-vest-recklinghausen/?elb=847.1100.2342.1.111&uls=2
Stadtsparkasse Düsseldorf,"Berliner Allee 33, 40212 Düsseldorf, Deutschland",+49 211 878-6060,,immobilienkunden@sskduesseldorf.de,http://www.sskduesseldorf.de,https://de.linkedin.com/company/stadtsparkasse-düsseldorf,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/stadtsparkasse-duesseldorf/?elb=847.1100.2923.1.111&uls=2
Steigenberger Hotels GmbH,"Lyoner Straße 25, 60528 Frankfurt am Main, Deutschland",+49 69 66564-251,,businessdevelopment@int.hworld.com,https://int.hworld.com/,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/steigenberger-hotels-gmbh/?elb=847.1100.2893.1.111&uls=2
Stadt + Handel Beckmann und Föhrer Stadtplaner GmbH,"Hörder Hafenstraße 11, 44263 Dortmund, Deutschland",+49 231 8626890,,info@stadt-handel.de,https://www.stadt-handel.de,https://www.linkedin.com/company/stadt-und-handel,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/stadt-und-handel-beckmann-und-foehrer-stadtplaner-gmbh/?elb=847.1100.7348.1.111&uls=2
Stadtsiedlung Heilbronn GmbH,"Urbanstr. 10, 74072 Heilbronn, Deutschland",,,,http://www.stadtsiedlung.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/stadtsiedlung-heilbronn-gmbh/?elb=847.1100.7626.1.111&uls=2
Stadtwerke Düsseldorf AG,"Höherweg 100, 40233 Düsseldorf, Deutschland",+49 211 821-821,,info@swd-ag.de,https://www.swd-ag.de,https://de.linkedin.com/company/stadtwerke-duesseldorf,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/stadtwerke-duesseldorf-ag/?elb=847.1100.2993.1.111&uls=2
Standortagentur Tübingen - Reutlingen - Zollernalb GmbH,"Hindenburgstraße 54, 72762 Reutlingen, Deutschland",+49 7121 201-180,,info@neckaralb.de,http://www.neckaralb.de,https://www.linkedin.com/company/standortagentur-neckar-alb,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/standortagentur-tuebingen-reutlingen-zollernalb-gmbh/?elb=847.1100.2196.1.111&uls=2
STADT UND LAND Wohnbauten-Gesellschaft mbH,"Werbellinstraße 12, 12053 Berlin, Deutschland",+49 30 6892-0,,info@stadtundland.de,http://www.stadtundland.de,https://www.linkedin.com/company/stadt-und-land-wohnbauten-gesellschaft-mbh/,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/stadt-und-land-wohnbauten-gesellschaft-mbh/?elb=847.1100.2553.1.111&uls=2
Stadtsparkasse Augsburg,"Halderstraße 1 - 5, 86150 Augsburg, Deutschland",+49 821 3255-0,,mail@sska.de,http://www.sska.de,https://www.linkedin.com/company/stadtsparkasse-augsburg/,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/stadtsparkasse-augsburg/?elb=847.1100.2857.1.111&uls=2
Stadtsparkasse München,"Sparkassenstraße 2, 80331 München, Deutschland",+49 89 216725802,,Peter.Tscheperkow@sskm.de,"http://www.sskm.de,https://www.sskm.de/fi/home/branchen-und-berufe/bautraeger-und-investoren.html",https://de.linkedin.com/company/sskmuenchen,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/stadtsparkasse-muenchen/?elb=847.1100.6719.1.111&uls=2
Stadt Rüsselsheim am Main Wirtschaftsförderung und Stadtentwicklung,"Marktplatz 4, 65428 Rüsselsheim am Main, Deutschland",+49 6142 832041,,wirtschaftsfoerderung@ruesselsheim.de,https://www.ruesselsheim.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/stadt-ruesselsheim-am-main-wirtschaftsfoerderung-und-stadtentwicklung/?elb=847.1100.8007.1.111&uls=2
Sweco Nederland B.V.,"De Holle Bilt 22, 3732 HM De Bilt, Niederlande",,,,http://www.sweco.nl,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/sweco-nederland-bv/?elb=847.1100.7541.1.111&uls=2
Stockholm Business Region,"Box 90111, 120 21 Stockholm, Schweden",+46 8 50828000,,investin@stockholm.se,https://www.stockholmbusinessregion.com,https://www.linkedin.com/company/stockholmbusinessregion,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/stockholm-business-region/?elb=847.1100.4380.1.111&uls=2
Swiss Finance & Property Funds AG,"Seefeldstrasse 275, 8008 Zürich, Schweiz",,,,https://www.sfp.ch,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/swiss-finance-und-property-funds-ag/?elb=847.1100.7203.1.111&uls=2
Swietelsky Baugesellschaft m.b.H. Zweigniederlassung München - SCHLÜSSELFERTIGBAU BAYERN,"Ria-Burkei-Str. 13, 81249 München, Deutschland",+49 941 4024423-0,,sfb-bayern@swietelsky.de,https://www.swietelsky.de,https://www.linkedin.com/company/wir-swietelskys/,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/swietelsky-baugesellschaft-mbh-zweigniederlassung-muenchen-schluesselfertigbau-bayern/?elb=847.1100.7987.1.111&uls=2
S+S Grundbesitz GmbH,"Ortenbergcenter Krummbogen 14, 35039 Marburg, Deutschland",+49 6421 68555-0,,info@sunds24.de,http://www.sunds24.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/s-und-s-grundbesitz-gmbh/?elb=847.1100.3933.1.111&uls=2
City of Subotica,"Trg Slobode 1, 24000 Subotice, Serbien",,,,http://www.subotica.rs,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/city-of-subotica/?elb=847.1100.5304.1.111&uls=2
Ville et Eurométropole de Strasbourg,"1 parc de l'Étoile, 67076 Strasbourg, Frankreich",,,,http://www.strasbourg.eu,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/ville-et-eurometropole-de-strasbourg/?elb=847.1100.5028.1.111&uls=2
SüdWERT Wohnungsprivatisierungsgesellschaft mbH,"Berliner Straße 19, 74321 Bietigheim-Bissingen, Deutschland",+49 7142 98919-401,,info@suedwert.de,http://www.suedwert.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/suedwert-wohnungsprivatisierungsgesellschaft-mbh/?elb=847.1100.1973.1.111&uls=2
Swiss Circle AG,"Hinterdorfstrasse 21, 8314 Kyburg, Schweiz",+41 44 93120-20,,info@swisscircle.ch,http://www.swisscircle.ch,https://www.linkedin.com/company/swisscircle/,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/swiss-circle-ag/?elb=847.1100.1586.1.111&uls=2
STRABAG Property and Facility Services GmbH,"Europa-Allee 50, 60327 Frankfurt, Deutschland",+49 69 13029-0,,info@strabag-pfs.com,https://www.strabag-pfs.de,https://www.linkedin.com/company/2063466/admin/feed/posts/,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/strabag-property-and-facility-services-gmbh/?elb=847.1100.3777.1.111&uls=2
STRATEGPRO Real Estate GmbH,"Hauptstr. 161, 68259 Mannheim, Deutschland",+49 621 729265-0,,info@strategpro.de,https://strategpro-realestate.de/,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/strategpro-real-estate-gmbh/?elb=847.1100.4575.1.111&uls=2
"TA Realty, LLC","One Federal Street 17th Floor, Boston 02110, USA",+49 69 24704125-0,,,https://www.tarealty.com,https://www.linkedin.com/company/ta-realty,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/ta-realty-llc/?elb=847.1100.7638.1.111&uls=2
studio-OM GmbH,"Grafenberger Allee 128a, 40237 Düsseldorf, Deutschland",+49 211 26006970,,info@studioom.de,https://www.studioom.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/studio-om-gmbh/?elb=847.1100.7251.1.111&uls=2
Landeshauptstadt Stuttgart,"Rathaus Marktplatz 1, 70173 Stuttgart, Deutschland",+49 711 216-0,,"wifoe@stuttgart.de, info@stuttgart.de","https://www.stuttgart.de,https://www.newstuttgart.de",https://www.linkedin.com/company/innovations-community-stuttgart/,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/landeshauptstadt-stuttgart/?elb=847.1100.1929.1.111&uls=2
STRABAG Real Estate GmbH,"Siegburger Straße 241, 50679 Köln, Deutschland",+43 1 22422-7643,,real-estate@strabag.com,http://www.strabag-real-estate.com,https://at.linkedin.com/company/strabag-real-estate,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/strabag-real-estate-gmbh/?elb=847.1100.6929.1.111&uls=2
SYNCHROON,"Stadsplateau 14, 3521 AZ Utrecht, Niederlande",,,,http://www.synchroon.nl,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/synchroon/?elb=847.1100.4507.1.111&uls=2
"Stadt St. Pölten, Wirtschaftsservice ecopoint","Rathausplatz 1, 3100 St. Pölten, Österreich",+43 2742 333-2900,,ecopoint@st-poelten.gv.at,http://www.st-poelten.at,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/stadt-st-poelten-wirtschaftsservice-ecopoint/?elb=847.1100.3344.1.111&uls=2
Swiss Life Asset Managers Deutschland GmbH,"Clever Str. 36, 50668 Köln, Deutschland",+49 221 39900-0,,contact-de@swisslife-am.com,https://www.swisslife-am.com,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/swiss-life-asset-managers-deutschland-gmbh/?elb=847.1100.5645.2.111&uls=2
Tante Alma Hangout GmbH - Tante ALMA Hotels,"Schäfergasse 52, 60313 Frankfurt am Main, Deutschland",,+49 160 6923567,info@tante-alma-hotels.com,https://www.tante-alma-hotels.com,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/tante-alma-hangout-gmbh-tante-alma-hotels/?elb=847.1100.7501.1.111&uls=2
